,Paths,Label
4346,DATA/train/VeryMildDemented/verymildDem300.jpg,3
1664,DATA/train/NonDemented/nonDem1850.jpg,1
4095,DATA/train/VeryMildDemented/verymildDem1688.jpg,3
2139,DATA/train/NonDemented/nonDem2278.jpg,1
3085,DATA/train/NonDemented/nonDem826.jpg,1
4454,DATA/train/VeryMildDemented/verymildDem399.jpg,3
2970,DATA/train/NonDemented/nonDem722.jpg,1
3607,DATA/train/VeryMildDemented/verymildDem1248.jpg,3
1581,DATA/train/NonDemented/nonDem1776.jpg,1
2640,DATA/train/NonDemented/nonDem425.jpg,1
2433,DATA/train/NonDemented/nonDem2542.jpg,1
4933,DATA/train/VeryMildDemented/verymildDem83.jpg,3
986,DATA/train/NonDemented/nonDem124.jpg,1
3849,DATA/train/VeryMildDemented/verymildDem1466.jpg,3
2403,DATA/train/NonDemented/nonDem2515.jpg,1
710,DATA/train/MildDemented/mildDem93.jpg,0
2240,DATA/train/NonDemented/nonDem2369.jpg,1
3180,DATA/train/NonDemented/nonDem911.jpg,1
2477,DATA/train/NonDemented/nonDem279.jpg,1
441,DATA/train/MildDemented/mildDem496.jpg,0
3819,DATA/train/VeryMildDemented/verymildDem1439.jpg,3
723,DATA/train/NonDemented/nonDem1002.jpg,1
4625,DATA/train/VeryMildDemented/verymildDem552.jpg,3
263,DATA/train/MildDemented/mildDem335.jpg,0
2316,DATA/train/NonDemented/nonDem2437.jpg,1
3011,DATA/train/NonDemented/nonDem76.jpg,1
191,DATA/train/MildDemented/mildDem270.jpg,0
3222,DATA/train/NonDemented/nonDem95.jpg,1
3409,DATA/train/VeryMildDemented/verymildDem107.jpg,3
4435,DATA/train/VeryMildDemented/verymildDem381.jpg,3
468,DATA/train/MildDemented/mildDem52.jpg,0
626,DATA/train/MildDemented/mildDem662.jpg,0
3586,DATA/train/VeryMildDemented/verymildDem1229.jpg,3
268,DATA/train/MildDemented/mildDem34.jpg,0
2373,DATA/train/NonDemented/nonDem2489.jpg,1
1393,DATA/train/NonDemented/nonDem1606.jpg,1
4741,DATA/train/VeryMildDemented/verymildDem657.jpg,3
437,DATA/train/MildDemented/mildDem492.jpg,0
4838,DATA/train/VeryMildDemented/verymildDem744.jpg,3
4946,DATA/train/VeryMildDemented/verymildDem841.jpg,3
3331,DATA/train/VeryMildDemented/verymildDem10.jpg,3
2120,DATA/train/NonDemented/nonDem2260.jpg,1
4803,DATA/train/VeryMildDemented/verymildDem712.jpg,3
5100,DATA/train/VeryMildDemented/verymildDem980.jpg,3
47,DATA/train/MildDemented/mildDem140.jpg,0
3377,DATA/train/VeryMildDemented/verymildDem1040.jpg,3
2753,DATA/train/NonDemented/nonDem527.jpg,1
3276,DATA/train/NonDemented/nonDem999.jpg,1
326,DATA/train/MildDemented/mildDem392.jpg,0
2021,DATA/train/NonDemented/nonDem2171.jpg,1
3001,DATA/train/NonDemented/nonDem750.jpg,1
1413,DATA/train/NonDemented/nonDem1624.jpg,1
2548,DATA/train/NonDemented/nonDem342.jpg,1
608,DATA/train/MildDemented/mildDem646.jpg,0
4243,DATA/train/VeryMildDemented/verymildDem208.jpg,3
1699,DATA/train/NonDemented/nonDem1882.jpg,1
1188,DATA/train/NonDemented/nonDem1421.jpg,1
3547,DATA/train/VeryMildDemented/verymildDem1194.jpg,3
1610,DATA/train/NonDemented/nonDem1801.jpg,1
4019,DATA/train/VeryMildDemented/verymildDem1619.jpg,3
4320,DATA/train/VeryMildDemented/verymildDem278.jpg,3
1249,DATA/train/NonDemented/nonDem1477.jpg,1
1966,DATA/train/NonDemented/nonDem2121.jpg,1
1092,DATA/train/NonDemented/nonDem1335.jpg,1
778,DATA/train/NonDemented/nonDem1052.jpg,1
1915,DATA/train/NonDemented/nonDem2076.jpg,1
4910,DATA/train/VeryMildDemented/verymildDem809.jpg,3
3631,DATA/train/VeryMildDemented/verymildDem127.jpg,3
1954,DATA/train/NonDemented/nonDem2110.jpg,1
1448,DATA/train/NonDemented/nonDem1656.jpg,1
425,DATA/train/MildDemented/mildDem481.jpg,0
819,DATA/train/NonDemented/nonDem109.jpg,1
1535,DATA/train/NonDemented/nonDem1734.jpg,1
2357,DATA/train/NonDemented/nonDem2474.jpg,1
4898,DATA/train/VeryMildDemented/verymildDem799.jpg,3
194,DATA/train/MildDemented/mildDem273.jpg,0
4184,DATA/train/VeryMildDemented/verymildDem1768.jpg,3
1850,DATA/train/NonDemented/nonDem2017.jpg,1
1768,DATA/train/NonDemented/nonDem1944.jpg,1
3513,DATA/train/VeryMildDemented/verymildDem1163.jpg,3
4856,DATA/train/VeryMildDemented/verymildDem760.jpg,3
4538,DATA/train/VeryMildDemented/verymildDem474.jpg,3
36,DATA/train/MildDemented/mildDem130.jpg,0
4935,DATA/train/VeryMildDemented/verymildDem831.jpg,3
3561,DATA/train/VeryMildDemented/verymildDem1206.jpg,3
2574,DATA/train/NonDemented/nonDem366.jpg,1
5113,DATA/train/VeryMildDemented/verymildDem992.jpg,3
2302,DATA/train/NonDemented/nonDem2424.jpg,1
4349,DATA/train/VeryMildDemented/verymildDem303.jpg,3
2626,DATA/train/NonDemented/nonDem412.jpg,1
3950,DATA/train/VeryMildDemented/verymildDem1557.jpg,3
3582,DATA/train/VeryMildDemented/verymildDem1225.jpg,3
3004,DATA/train/NonDemented/nonDem753.jpg,1
93,DATA/train/MildDemented/mildDem182.jpg,0
3878,DATA/train/VeryMildDemented/verymildDem1492.jpg,3
1629,DATA/train/NonDemented/nonDem1819.jpg,1
3864,DATA/train/VeryMildDemented/verymildDem148.jpg,3
3855,DATA/train/VeryMildDemented/verymildDem1471.jpg,3
1098,DATA/train/NonDemented/nonDem1340.jpg,1
4918,DATA/train/VeryMildDemented/verymildDem816.jpg,3
1435,DATA/train/NonDemented/nonDem1644.jpg,1
4721,DATA/train/VeryMildDemented/verymildDem639.jpg,3
510,DATA/train/MildDemented/mildDem558.jpg,0
3277,DATA/train/ModerateDemented/moderateDem0.jpg,2
141,DATA/train/MildDemented/mildDem225.jpg,0
372,DATA/train/MildDemented/mildDem433.jpg,0
5081,DATA/train/VeryMildDemented/verymildDem963.jpg,3
2179,DATA/train/NonDemented/nonDem2313.jpg,1
1733,DATA/train/NonDemented/nonDem1912.jpg,1
3404,DATA/train/VeryMildDemented/verymildDem1065.jpg,3
1442,DATA/train/NonDemented/nonDem1650.jpg,1
495,DATA/train/MildDemented/mildDem544.jpg,0
1519,DATA/train/NonDemented/nonDem172.jpg,1
3063,DATA/train/NonDemented/nonDem806.jpg,1
4498,DATA/train/VeryMildDemented/verymildDem438.jpg,3
1271,DATA/train/NonDemented/nonDem1497.jpg,1
1148,DATA/train/NonDemented/nonDem1386.jpg,1
1532,DATA/train/NonDemented/nonDem1731.jpg,1
1552,DATA/train/NonDemented/nonDem175.jpg,1
1381,DATA/train/NonDemented/nonDem1596.jpg,1
4004,DATA/train/VeryMildDemented/verymildDem1605.jpg,3
2150,DATA/train/NonDemented/nonDem2288.jpg,1
1055,DATA/train/NonDemented/nonDem1301.jpg,1
118,DATA/train/MildDemented/mildDem204.jpg,0
2392,DATA/train/NonDemented/nonDem2505.jpg,1
3104,DATA/train/NonDemented/nonDem843.jpg,1
4436,DATA/train/VeryMildDemented/verymildDem382.jpg,3
5052,DATA/train/VeryMildDemented/verymildDem937.jpg,3
428,DATA/train/MildDemented/mildDem484.jpg,0
1283,DATA/train/NonDemented/nonDem1507.jpg,1
1623,DATA/train/NonDemented/nonDem1813.jpg,1
5075,DATA/train/VeryMildDemented/verymildDem958.jpg,3
2379,DATA/train/NonDemented/nonDem2494.jpg,1
2769,DATA/train/NonDemented/nonDem541.jpg,1
2111,DATA/train/NonDemented/nonDem2252.jpg,1
1021,DATA/train/NonDemented/nonDem1271.jpg,1
3064,DATA/train/NonDemented/nonDem807.jpg,1
2822,DATA/train/NonDemented/nonDem59.jpg,1
1890,DATA/train/NonDemented/nonDem2053.jpg,1
1729,DATA/train/NonDemented/nonDem1909.jpg,1
236,DATA/train/MildDemented/mildDem310.jpg,0
5066,DATA/train/VeryMildDemented/verymildDem95.jpg,3
2289,DATA/train/NonDemented/nonDem2412.jpg,1
466,DATA/train/MildDemented/mildDem518.jpg,0
2719,DATA/train/NonDemented/nonDem497.jpg,1
2588,DATA/train/NonDemented/nonDem379.jpg,1
1246,DATA/train/NonDemented/nonDem1474.jpg,1
1559,DATA/train/NonDemented/nonDem1756.jpg,1
788,DATA/train/NonDemented/nonDem1061.jpg,1
4942,DATA/train/VeryMildDemented/verymildDem838.jpg,3
155,DATA/train/MildDemented/mildDem238.jpg,0
3533,DATA/train/VeryMildDemented/verymildDem1181.jpg,3
2677,DATA/train/NonDemented/nonDem459.jpg,1
2579,DATA/train/NonDemented/nonDem370.jpg,1
918,DATA/train/NonDemented/nonDem1179.jpg,1
3934,DATA/train/VeryMildDemented/verymildDem1542.jpg,3
3705,DATA/train/VeryMildDemented/verymildDem1336.jpg,3
4508,DATA/train/VeryMildDemented/verymildDem447.jpg,3
4254,DATA/train/VeryMildDemented/verymildDem218.jpg,3
2441,DATA/train/NonDemented/nonDem255.jpg,1
5067,DATA/train/VeryMildDemented/verymildDem950.jpg,3
4309,DATA/train/VeryMildDemented/verymildDem268.jpg,3
4540,DATA/train/VeryMildDemented/verymildDem476.jpg,3
2942,DATA/train/NonDemented/nonDem698.jpg,1
1302,DATA/train/NonDemented/nonDem1524.jpg,1
1337,DATA/train/NonDemented/nonDem1556.jpg,1
1223,DATA/train/NonDemented/nonDem1453.jpg,1
4623,DATA/train/VeryMildDemented/verymildDem550.jpg,3
3485,DATA/train/VeryMildDemented/verymildDem1138.jpg,3
4920,DATA/train/VeryMildDemented/verymildDem818.jpg,3
1050,DATA/train/NonDemented/nonDem1298.jpg,1
1613,DATA/train/NonDemented/nonDem1804.jpg,1
1996,DATA/train/NonDemented/nonDem2149.jpg,1
1391,DATA/train/NonDemented/nonDem1604.jpg,1
1477,DATA/train/NonDemented/nonDem1682.jpg,1
4186,DATA/train/VeryMildDemented/verymildDem177.jpg,3
3100,DATA/train/NonDemented/nonDem84.jpg,1
1081,DATA/train/NonDemented/nonDem1325.jpg,1
3438,DATA/train/VeryMildDemented/verymildDem1096.jpg,3
2841,DATA/train/NonDemented/nonDem606.jpg,1
4006,DATA/train/VeryMildDemented/verymildDem1607.jpg,3
2925,DATA/train/NonDemented/nonDem682.jpg,1
2074,DATA/train/NonDemented/nonDem2219.jpg,1
3904,DATA/train/VeryMildDemented/verymildDem1515.jpg,3
4567,DATA/train/VeryMildDemented/verymildDem50.jpg,3
1847,DATA/train/NonDemented/nonDem2014.jpg,1
1617,DATA/train/NonDemented/nonDem1808.jpg,1
5091,DATA/train/VeryMildDemented/verymildDem972.jpg,3
3845,DATA/train/VeryMildDemented/verymildDem1462.jpg,3
4747,DATA/train/VeryMildDemented/verymildDem662.jpg,3
1740,DATA/train/NonDemented/nonDem1919.jpg,1
4549,DATA/train/VeryMildDemented/verymildDem484.jpg,3
724,DATA/train/NonDemented/nonDem1003.jpg,1
4419,DATA/train/VeryMildDemented/verymildDem367.jpg,3
3415,DATA/train/VeryMildDemented/verymildDem1075.jpg,3
2743,DATA/train/NonDemented/nonDem518.jpg,1
78,DATA/train/MildDemented/mildDem169.jpg,0
2979,DATA/train/NonDemented/nonDem730.jpg,1
2966,DATA/train/NonDemented/nonDem719.jpg,1
4208,DATA/train/VeryMildDemented/verymildDem179.jpg,3
1675,DATA/train/NonDemented/nonDem1860.jpg,1
2652,DATA/train/NonDemented/nonDem436.jpg,1
2996,DATA/train/NonDemented/nonDem746.jpg,1
2575,DATA/train/NonDemented/nonDem367.jpg,1
3588,DATA/train/VeryMildDemented/verymildDem1230.jpg,3
836,DATA/train/NonDemented/nonDem1104.jpg,1
1206,DATA/train/NonDemented/nonDem1438.jpg,1
984,DATA/train/NonDemented/nonDem1238.jpg,1
1860,DATA/train/NonDemented/nonDem2026.jpg,1
758,DATA/train/NonDemented/nonDem1034.jpg,1
1455,DATA/train/NonDemented/nonDem1662.jpg,1
4798,DATA/train/VeryMildDemented/verymildDem708.jpg,3
422,DATA/train/MildDemented/mildDem479.jpg,0
4443,DATA/train/VeryMildDemented/verymildDem389.jpg,3
2360,DATA/train/NonDemented/nonDem2477.jpg,1
1693,DATA/train/NonDemented/nonDem1877.jpg,1
1625,DATA/train/NonDemented/nonDem1815.jpg,1
1779,DATA/train/NonDemented/nonDem1954.jpg,1
722,DATA/train/NonDemented/nonDem1001.jpg,1
901,DATA/train/NonDemented/nonDem1163.jpg,1
1088,DATA/train/NonDemented/nonDem1331.jpg,1
4903,DATA/train/VeryMildDemented/verymildDem802.jpg,3
4011,DATA/train/VeryMildDemented/verymildDem1611.jpg,3
782,DATA/train/NonDemented/nonDem1056.jpg,1
2957,DATA/train/NonDemented/nonDem710.jpg,1
725,DATA/train/NonDemented/nonDem1004.jpg,1
3901,DATA/train/VeryMildDemented/verymildDem1512.jpg,3
1145,DATA/train/NonDemented/nonDem1383.jpg,1
2998,DATA/train/NonDemented/nonDem748.jpg,1
2188,DATA/train/NonDemented/nonDem2321.jpg,1
1926,DATA/train/NonDemented/nonDem2086.jpg,1
953,DATA/train/NonDemented/nonDem121.jpg,1
3346,DATA/train/VeryMildDemented/verymildDem1012.jpg,3
2991,DATA/train/NonDemented/nonDem741.jpg,1
3646,DATA/train/VeryMildDemented/verymildDem1283.jpg,3
4241,DATA/train/VeryMildDemented/verymildDem206.jpg,3
639,DATA/train/MildDemented/mildDem674.jpg,0
3962,DATA/train/VeryMildDemented/verymildDem1568.jpg,3
2796,DATA/train/NonDemented/nonDem566.jpg,1
4467,DATA/train/VeryMildDemented/verymildDem41.jpg,3
4859,DATA/train/VeryMildDemented/verymildDem763.jpg,3
255,DATA/train/MildDemented/mildDem328.jpg,0
2254,DATA/train/NonDemented/nonDem2381.jpg,1
3981,DATA/train/VeryMildDemented/verymildDem1585.jpg,3
1264,DATA/train/NonDemented/nonDem1490.jpg,1
1025,DATA/train/NonDemented/nonDem1275.jpg,1
1080,DATA/train/NonDemented/nonDem1324.jpg,1
861,DATA/train/NonDemented/nonDem1127.jpg,1
3655,DATA/train/VeryMildDemented/verymildDem1291.jpg,3
2475,DATA/train/NonDemented/nonDem277.jpg,1
3090,DATA/train/NonDemented/nonDem830.jpg,1
1578,DATA/train/NonDemented/nonDem1773.jpg,1
1062,DATA/train/NonDemented/nonDem1308.jpg,1
3853,DATA/train/VeryMildDemented/verymildDem147.jpg,3
745,DATA/train/NonDemented/nonDem1022.jpg,1
1193,DATA/train/NonDemented/nonDem1426.jpg,1
4362,DATA/train/VeryMildDemented/verymildDem315.jpg,3
1186,DATA/train/NonDemented/nonDem142.jpg,1
3345,DATA/train/VeryMildDemented/verymildDem1011.jpg,3
3867,DATA/train/VeryMildDemented/verymildDem1482.jpg,3
4815,DATA/train/VeryMildDemented/verymildDem723.jpg,3
1671,DATA/train/NonDemented/nonDem1857.jpg,1
1333,DATA/train/NonDemented/nonDem1552.jpg,1
3905,DATA/train/VeryMildDemented/verymildDem1516.jpg,3
3208,DATA/train/NonDemented/nonDem937.jpg,1
244,DATA/train/MildDemented/mildDem318.jpg,0
154,DATA/train/MildDemented/mildDem237.jpg,0
2818,DATA/train/NonDemented/nonDem586.jpg,1
4157,DATA/train/VeryMildDemented/verymildDem1743.jpg,3
2898,DATA/train/NonDemented/nonDem658.jpg,1
3273,DATA/train/NonDemented/nonDem996.jpg,1
1368,DATA/train/NonDemented/nonDem1584.jpg,1
5107,DATA/train/VeryMildDemented/verymildDem987.jpg,3
1114,DATA/train/NonDemented/nonDem1355.jpg,1
2315,DATA/train/NonDemented/nonDem2436.jpg,1
287,DATA/train/MildDemented/mildDem357.jpg,0
2401,DATA/train/NonDemented/nonDem2513.jpg,1
520,DATA/train/MildDemented/mildDem567.jpg,0
1096,DATA/train/NonDemented/nonDem1339.jpg,1
833,DATA/train/NonDemented/nonDem1101.jpg,1
498,DATA/train/MildDemented/mildDem547.jpg,0
3568,DATA/train/VeryMildDemented/verymildDem1212.jpg,3
3157,DATA/train/NonDemented/nonDem891.jpg,1
1764,DATA/train/NonDemented/nonDem1940.jpg,1
1778,DATA/train/NonDemented/nonDem1953.jpg,1
2171,DATA/train/NonDemented/nonDem2306.jpg,1
63,DATA/train/MildDemented/mildDem155.jpg,0
3693,DATA/train/VeryMildDemented/verymildDem1325.jpg,3
2084,DATA/train/NonDemented/nonDem2228.jpg,1
2092,DATA/train/NonDemented/nonDem2235.jpg,1
4348,DATA/train/VeryMildDemented/verymildDem302.jpg,3
4566,DATA/train/VeryMildDemented/verymildDem5.jpg,3
140,DATA/train/MildDemented/mildDem224.jpg,0
3999,DATA/train/VeryMildDemented/verymildDem1600.jpg,3
3230,DATA/train/NonDemented/nonDem957.jpg,1
678,DATA/train/MildDemented/mildDem709.jpg,0
3509,DATA/train/VeryMildDemented/verymildDem116.jpg,3
2978,DATA/train/NonDemented/nonDem73.jpg,1
4761,DATA/train/VeryMildDemented/verymildDem675.jpg,3
3993,DATA/train/VeryMildDemented/verymildDem1596.jpg,3
4826,DATA/train/VeryMildDemented/verymildDem733.jpg,3
3170,DATA/train/NonDemented/nonDem902.jpg,1
3395,DATA/train/VeryMildDemented/verymildDem1057.jpg,3
3595,DATA/train/VeryMildDemented/verymildDem1237.jpg,3
2347,DATA/train/NonDemented/nonDem2465.jpg,1
4989,DATA/train/VeryMildDemented/verymildDem880.jpg,3
2305,DATA/train/NonDemented/nonDem2427.jpg,1
1812,DATA/train/NonDemented/nonDem1984.jpg,1
2210,DATA/train/NonDemented/nonDem2341.jpg,1
3412,DATA/train/VeryMildDemented/verymildDem1072.jpg,3
1227,DATA/train/NonDemented/nonDem1457.jpg,1
3165,DATA/train/NonDemented/nonDem899.jpg,1
798,DATA/train/NonDemented/nonDem1070.jpg,1
4733,DATA/train/VeryMildDemented/verymildDem65.jpg,3
2068,DATA/train/NonDemented/nonDem2213.jpg,1
3899,DATA/train/VeryMildDemented/verymildDem1510.jpg,3
2863,DATA/train/NonDemented/nonDem626.jpg,1
1194,DATA/train/NonDemented/nonDem1427.jpg,1
2162,DATA/train/NonDemented/nonDem2299.jpg,1
4099,DATA/train/VeryMildDemented/verymildDem1691.jpg,3
5077,DATA/train/VeryMildDemented/verymildDem96.jpg,3
1432,DATA/train/NonDemented/nonDem1641.jpg,1
4578,DATA/train/VeryMildDemented/verymildDem51.jpg,3
5093,DATA/train/VeryMildDemented/verymildDem974.jpg,3
572,DATA/train/MildDemented/mildDem613.jpg,0
3958,DATA/train/VeryMildDemented/verymildDem1564.jpg,3
3543,DATA/train/VeryMildDemented/verymildDem1190.jpg,3
4806,DATA/train/VeryMildDemented/verymildDem715.jpg,3
198,DATA/train/MildDemented/mildDem277.jpg,0
4035,DATA/train/VeryMildDemented/verymildDem1633.jpg,3
232,DATA/train/MildDemented/mildDem307.jpg,0
717,DATA/train/NonDemented/nonDem0.jpg,1
2709,DATA/train/NonDemented/nonDem488.jpg,1
2476,DATA/train/NonDemented/nonDem278.jpg,1
1411,DATA/train/NonDemented/nonDem1622.jpg,1
2384,DATA/train/NonDemented/nonDem2499.jpg,1
2610,DATA/train/NonDemented/nonDem399.jpg,1
870,DATA/train/NonDemented/nonDem1135.jpg,1
1405,DATA/train/NonDemented/nonDem1617.jpg,1
1556,DATA/train/NonDemented/nonDem1753.jpg,1
4183,DATA/train/VeryMildDemented/verymildDem1767.jpg,3
1943,DATA/train/NonDemented/nonDem2100.jpg,1
2777,DATA/train/NonDemented/nonDem549.jpg,1
238,DATA/train/MildDemented/mildDem312.jpg,0
2990,DATA/train/NonDemented/nonDem740.jpg,1
3503,DATA/train/VeryMildDemented/verymildDem1154.jpg,3
2717,DATA/train/NonDemented/nonDem495.jpg,1
320,DATA/train/MildDemented/mildDem387.jpg,0
1118,DATA/train/NonDemented/nonDem1359.jpg,1
2071,DATA/train/NonDemented/nonDem2216.jpg,1
1832,DATA/train/NonDemented/nonDem2000.jpg,1
1440,DATA/train/NonDemented/nonDem1649.jpg,1
940,DATA/train/NonDemented/nonDem1199.jpg,1
3124,DATA/train/NonDemented/nonDem861.jpg,1
1694,DATA/train/NonDemented/nonDem1878.jpg,1
4319,DATA/train/VeryMildDemented/verymildDem277.jpg,3
457,DATA/train/MildDemented/mildDem51.jpg,0
1724,DATA/train/NonDemented/nonDem1904.jpg,1
2543,DATA/train/NonDemented/nonDem338.jpg,1
4853,DATA/train/VeryMildDemented/verymildDem758.jpg,3
884,DATA/train/NonDemented/nonDem1148.jpg,1
873,DATA/train/NonDemented/nonDem1138.jpg,1
4112,DATA/train/VeryMildDemented/verymildDem1702.jpg,3
4116,DATA/train/VeryMildDemented/verymildDem1706.jpg,3
3702,DATA/train/VeryMildDemented/verymildDem1333.jpg,3
4389,DATA/train/VeryMildDemented/verymildDem34.jpg,3
4651,DATA/train/VeryMildDemented/verymildDem576.jpg,3
87,DATA/train/MildDemented/mildDem177.jpg,0
3284,DATA/train/ModerateDemented/moderateDem15.jpg,2
4181,DATA/train/VeryMildDemented/verymildDem1765.jpg,3
4238,DATA/train/VeryMildDemented/verymildDem203.jpg,3
2502,DATA/train/NonDemented/nonDem300.jpg,1
863,DATA/train/NonDemented/nonDem1129.jpg,1
4421,DATA/train/VeryMildDemented/verymildDem369.jpg,3
1199,DATA/train/NonDemented/nonDem1431.jpg,1
1444,DATA/train/NonDemented/nonDem1652.jpg,1
698,DATA/train/MildDemented/mildDem82.jpg,0
4964,DATA/train/VeryMildDemented/verymildDem858.jpg,3
556,DATA/train/MildDemented/mildDem6.jpg,0
3126,DATA/train/NonDemented/nonDem863.jpg,1
601,DATA/train/MildDemented/mildDem64.jpg,0
209,DATA/train/MildDemented/mildDem287.jpg,0
2613,DATA/train/NonDemented/nonDem400.jpg,1
231,DATA/train/MildDemented/mildDem306.jpg,0
3263,DATA/train/NonDemented/nonDem987.jpg,1
1978,DATA/train/NonDemented/nonDem2132.jpg,1
3362,DATA/train/VeryMildDemented/verymildDem1027.jpg,3
1464,DATA/train/NonDemented/nonDem1670.jpg,1
2083,DATA/train/NonDemented/nonDem2227.jpg,1
2569,DATA/train/NonDemented/nonDem361.jpg,1
2108,DATA/train/NonDemented/nonDem225.jpg,1
146,DATA/train/MildDemented/mildDem23.jpg,0
2005,DATA/train/NonDemented/nonDem2157.jpg,1
2840,DATA/train/NonDemented/nonDem605.jpg,1
3431,DATA/train/VeryMildDemented/verymildDem109.jpg,3
4024,DATA/train/VeryMildDemented/verymildDem1623.jpg,3
2011,DATA/train/NonDemented/nonDem2162.jpg,1
2350,DATA/train/NonDemented/nonDem2468.jpg,1
1350,DATA/train/NonDemented/nonDem1568.jpg,1
4091,DATA/train/VeryMildDemented/verymildDem1684.jpg,3
1450,DATA/train/NonDemented/nonDem1658.jpg,1
4799,DATA/train/VeryMildDemented/verymildDem709.jpg,3
438,DATA/train/MildDemented/mildDem493.jpg,0
1712,DATA/train/NonDemented/nonDem1894.jpg,1
1077,DATA/train/NonDemented/nonDem1321.jpg,1
812,DATA/train/NonDemented/nonDem1083.jpg,1
1563,DATA/train/NonDemented/nonDem176.jpg,1
233,DATA/train/MildDemented/mildDem308.jpg,0
187,DATA/train/MildDemented/mildDem267.jpg,0
3319,DATA/train/ModerateDemented/moderateDem47.jpg,2
3928,DATA/train/VeryMildDemented/verymildDem1537.jpg,3
3790,DATA/train/VeryMildDemented/verymildDem1412.jpg,3
1919,DATA/train/NonDemented/nonDem208.jpg,1
4659,DATA/train/VeryMildDemented/verymildDem583.jpg,3
2176,DATA/train/NonDemented/nonDem2310.jpg,1
617,DATA/train/MildDemented/mildDem654.jpg,0
1144,DATA/train/NonDemented/nonDem1382.jpg,1
3297,DATA/train/ModerateDemented/moderateDem27.jpg,2
387,DATA/train/MildDemented/mildDem447.jpg,0
2159,DATA/train/NonDemented/nonDem2296.jpg,1
4213,DATA/train/VeryMildDemented/verymildDem181.jpg,3
4937,DATA/train/VeryMildDemented/verymildDem833.jpg,3
1786,DATA/train/NonDemented/nonDem1960.jpg,1
334,DATA/train/MildDemented/mildDem4.jpg,0
4444,DATA/train/VeryMildDemented/verymildDem39.jpg,3
1457,DATA/train/NonDemented/nonDem1664.jpg,1
3030,DATA/train/NonDemented/nonDem777.jpg,1
2500,DATA/train/NonDemented/nonDem3.jpg,1
3184,DATA/train/NonDemented/nonDem915.jpg,1
4156,DATA/train/VeryMildDemented/verymildDem1742.jpg,3
1369,DATA/train/NonDemented/nonDem1585.jpg,1
2903,DATA/train/NonDemented/nonDem662.jpg,1
789,DATA/train/NonDemented/nonDem1062.jpg,1
3854,DATA/train/VeryMildDemented/verymildDem1470.jpg,3
2009,DATA/train/NonDemented/nonDem2160.jpg,1
2259,DATA/train/NonDemented/nonDem2386.jpg,1
4990,DATA/train/VeryMildDemented/verymildDem881.jpg,3
3293,DATA/train/ModerateDemented/moderateDem23.jpg,2
1633,DATA/train/NonDemented/nonDem1822.jpg,1
4771,DATA/train/VeryMildDemented/verymildDem684.jpg,3
4639,DATA/train/VeryMildDemented/verymildDem565.jpg,3
402,DATA/train/MildDemented/mildDem460.jpg,0
2973,DATA/train/NonDemented/nonDem725.jpg,1
2187,DATA/train/NonDemented/nonDem2320.jpg,1
1567,DATA/train/NonDemented/nonDem1763.jpg,1
3912,DATA/train/VeryMildDemented/verymildDem1522.jpg,3
462,DATA/train/MildDemented/mildDem514.jpg,0
1841,DATA/train/NonDemented/nonDem2009.jpg,1
2388,DATA/train/NonDemented/nonDem2501.jpg,1
2701,DATA/train/NonDemented/nonDem480.jpg,1
2649,DATA/train/NonDemented/nonDem433.jpg,1
1045,DATA/train/NonDemented/nonDem1293.jpg,1
2861,DATA/train/NonDemented/nonDem624.jpg,1
2343,DATA/train/NonDemented/nonDem2461.jpg,1
690,DATA/train/MildDemented/mildDem75.jpg,0
4278,DATA/train/VeryMildDemented/verymildDem24.jpg,3
1261,DATA/train/NonDemented/nonDem1488.jpg,1
2688,DATA/train/NonDemented/nonDem469.jpg,1
1570,DATA/train/NonDemented/nonDem1766.jpg,1
1945,DATA/train/NonDemented/nonDem2102.jpg,1
3546,DATA/train/VeryMildDemented/verymildDem1193.jpg,3
1209,DATA/train/NonDemented/nonDem1440.jpg,1
765,DATA/train/NonDemented/nonDem1040.jpg,1
3349,DATA/train/VeryMildDemented/verymildDem1015.jpg,3
3994,DATA/train/VeryMildDemented/verymildDem1597.jpg,3
2085,DATA/train/NonDemented/nonDem2229.jpg,1
880,DATA/train/NonDemented/nonDem1144.jpg,1
1594,DATA/train/NonDemented/nonDem1788.jpg,1
4242,DATA/train/VeryMildDemented/verymildDem207.jpg,3
301,DATA/train/MildDemented/mildDem37.jpg,0
266,DATA/train/MildDemented/mildDem338.jpg,0
4999,DATA/train/VeryMildDemented/verymildDem89.jpg,3
4473,DATA/train/VeryMildDemented/verymildDem415.jpg,3
679,DATA/train/MildDemented/mildDem71.jpg,0
1716,DATA/train/NonDemented/nonDem1898.jpg,1
3455,DATA/train/VeryMildDemented/verymildDem1110.jpg,3
2667,DATA/train/NonDemented/nonDem45.jpg,1
4915,DATA/train/VeryMildDemented/verymildDem813.jpg,3
734,DATA/train/NonDemented/nonDem1012.jpg,1
528,DATA/train/MildDemented/mildDem574.jpg,0
88,DATA/train/MildDemented/mildDem178.jpg,0
618,DATA/train/MildDemented/mildDem655.jpg,0
4977,DATA/train/VeryMildDemented/verymildDem87.jpg,3
1705,DATA/train/NonDemented/nonDem1888.jpg,1
4637,DATA/train/VeryMildDemented/verymildDem563.jpg,3
378,DATA/train/MildDemented/mildDem439.jpg,0
4439,DATA/train/VeryMildDemented/verymildDem385.jpg,3
3164,DATA/train/NonDemented/nonDem898.jpg,1
